club,clubLabel,venue,venueLabel,coordinates,Longitude,Latitude,Transfermarkt_team_ID,headquarters_location,headquarters_locationLabel
http://www.wikidata.org/entity/Q41420,Borussia Dortmund,http://www.wikidata.org/entity/Q150928,Westfalenstadion,Point(7.451667 51.4925),7.451667,51.4925,16,http://www.wikidata.org/entity/Q1295,Dortmund
http://www.wikidata.org/entity/Q42412,FC Emmenbrücke,http://www.wikidata.org/entity/Q42401,Stadion Gersag,Point(8.283611 47.079722),8.283611,47.079722,,http://www.wikidata.org/entity/Q4225,Emmen
http://www.wikidata.org/entity/Q43477,FC Shinnik Yaroslavl,http://www.wikidata.org/entity/Q384886,Shinnik Stadium,Point(39.867486 57.628729),39.867486,57.628729,2374,http://www.wikidata.org/entity/Q2423,Yaroslavl
http://www.wikidata.org/entity/Q43710,Antalyaspor,http://www.wikidata.org/entity/Q417007,Akdeniz University Stadium,Point(30.646666666 36.893611111),30.64666667,36.89361111,589,http://www.wikidata.org/entity/Q6487,Antalya
http://www.wikidata.org/entity/Q44128,Dakar UC,http://www.wikidata.org/entity/Q7596227,Stade de DUC Dakar,Point(-17.458 14.7105),-17.458,14.7105,,,
http://www.wikidata.org/entity/Q44256,Goyang Zaicro FC,http://www.wikidata.org/entity/Q484713,Goyang Stadium,Point(126.743056 37.676422),126.743056,37.676422,,http://www.wikidata.org/entity/Q42061,Goyang
http://www.wikidata.org/entity/Q44296,FC Chornomorets Odesa,http://www.wikidata.org/entity/Q2036094,Spartak Stadium,Point(30.748444 46.468389),30.748444,46.468389,6992,http://www.wikidata.org/entity/Q1874,Odesa
http://www.wikidata.org/entity/Q44300,NK Rudar Velenje,http://www.wikidata.org/entity/Q7074533,Ob Jezeru City Stadium,Point(15.104184 46.372931),15.104184,46.372931,,http://www.wikidata.org/entity/Q15928,Velenje
http://www.wikidata.org/entity/Q44305,FC Koper,http://www.wikidata.org/entity/Q970178,Bonifika Stadium,Point(13.730453 45.542356),13.730453,45.542356,433,http://www.wikidata.org/entity/Q1015,Koper
http://www.wikidata.org/entity/Q44307,ND Mura 05,http://www.wikidata.org/entity/Q3545094,Fazanerija City Stadium,Point(16.1575 46.668611),16.1575,46.668611,,http://www.wikidata.org/entity/Q15899,Murska Sobota
http://www.wikidata.org/entity/Q44308,NK Triglav Kranj,http://www.wikidata.org/entity/Q7599369,Stanko Mlakar Stadium,Point(14.364914 46.251731),14.364914,46.251731,,http://www.wikidata.org/entity/Q1021,Kranj
http://www.wikidata.org/entity/Q44441,Al Ahli Saudi FC,http://www.wikidata.org/entity/Q6411211,King Abdullah Sports City,Point(39.165096 21.762627),39.165096,21.762627,,http://www.wikidata.org/entity/Q374365,Jeddah
http://www.wikidata.org/entity/Q44879,Selenge Press,http://www.wikidata.org/entity/Q1638795,MFF Football Centre,Point(106.916111 47.9),106.916111,47.9,,http://www.wikidata.org/entity/Q23430,Ulaanbaatar
http://www.wikidata.org/entity/Q44883,Ulaanbaataryn Mazaalaynuud,http://www.wikidata.org/entity/Q1638795,MFF Football Centre,Point(106.916111 47.9),106.916111,47.9,,http://www.wikidata.org/entity/Q23430,Ulaanbaatar
http://www.wikidata.org/entity/Q44897,ES Tunis,http://www.wikidata.org/entity/Q1848770,Olympic Stadium of Radès,Point(10.272777777 36.747777777),10.27277778,36.74777778,,http://www.wikidata.org/entity/Q3572,Tunis
http://www.wikidata.org/entity/Q45219,Mbabane Highlanders F.C.,http://www.wikidata.org/entity/Q7244401,Prince of Wales Stadium,Point(-2.080556 51.910833),-2.080556,51.910833,,http://www.wikidata.org/entity/Q3904,Mbabane
http://www.wikidata.org/entity/Q45685,CBE SA,http://www.wikidata.org/entity/Q352962,Addis Ababa Stadium,Point(38.756417 9.013306),38.756417,9.013306,,,
http://www.wikidata.org/entity/Q47182,FK Daugava (2003),http://www.wikidata.org/entity/Q1133726,Daugava Stadium,Point(24.15886111 56.95516667),24.15886111,56.95516667,,http://www.wikidata.org/entity/Q1773,Riga
http://www.wikidata.org/entity/Q47533,Once Caldas,http://www.wikidata.org/entity/Q943259,Estadio Palogrande,Point(-75.489807 5.056233),-75.489807,5.056233,6984,http://www.wikidata.org/entity/Q235190,Manizales
http://www.wikidata.org/entity/Q47965,Torquay United F.C.,http://www.wikidata.org/entity/Q619260,Plainmoor,Point(-3.523825 50.476408),-3.523825,50.476408,1218,http://www.wikidata.org/entity/Q209055,Torquay
http://www.wikidata.org/entity/Q48654,Colón F.C.,http://www.wikidata.org/entity/Q27966679,Estadio Parque Doctor Carlos Suero,Point(-56.171666666 -34.817777777),-56.17166667,-34.81777778,,http://www.wikidata.org/entity/Q1335,Montevideo
http://www.wikidata.org/entity/Q48664,Villa Teresa,http://www.wikidata.org/entity/Q48709,Estadio José Nasazzi,Point(-56.209033 -34.861525),-56.209033,-34.861525,,http://www.wikidata.org/entity/Q1335,Montevideo
http://www.wikidata.org/entity/Q48843,Accrington Stanley F.C.,http://www.wikidata.org/entity/Q620815,Crown Ground,Point(-2.370911 53.765356),-2.370911,53.765356,3688,http://www.wikidata.org/entity/Q1622949,Accrington
http://www.wikidata.org/entity/Q48851,AFC Wimbledon,http://www.wikidata.org/entity/Q48699006,Plough Lane,Point(-0.186669444 51.431363888),-0.186669444,51.43136389,,http://www.wikidata.org/entity/Q84,London
http://www.wikidata.org/entity/Q48862,Aldershot Town F.C.,http://www.wikidata.org/entity/Q325809,Recreation Ground,Point(-0.754789 51.248386),-0.754789,51.248386,3717,http://www.wikidata.org/entity/Q646980,Aldershot
http://www.wikidata.org/entity/Q48879,Bradford City A.F.C.,http://www.wikidata.org/entity/Q969279,Valley Parade,Point(-1.759022222 53.804222222),-1.759022222,53.80422222,1027,http://www.wikidata.org/entity/Q22905,Bradford
http://www.wikidata.org/entity/Q48911,F.C. Lorient,http://www.wikidata.org/entity/Q39189,Stade du Moustoir,Point(-3.369733 47.748256),-3.369733,47.748256,1158,http://www.wikidata.org/entity/Q71724,Lorient
http://www.wikidata.org/entity/Q48925,Bristol Rovers F.C.,http://www.wikidata.org/entity/Q508121,Memorial Stadium,Point(-2.58313 51.4862),-2.58313,51.4862,2455,http://www.wikidata.org/entity/Q23154,Bristol
http://www.wikidata.org/entity/Q48929,Burton Albion F.C.,http://www.wikidata.org/entity/Q619136,Pirelli Stadium,Point(-1.626958 52.821906),-1.626958,52.821906,2963,http://www.wikidata.org/entity/Q1000597,Burton upon Trent
http://www.wikidata.org/entity/Q48932,Cheltenham Town F.C.,http://www.wikidata.org/entity/Q541299,Whaddon Road,Point(-2.060211 51.906158),-2.060211,51.906158,,http://www.wikidata.org/entity/Q206988,Cheltenham
http://www.wikidata.org/entity/Q48935,Chesterfield F.C.,http://www.wikidata.org/entity/Q619112,Proact Stadium,Point(-1.427203 53.253442),-1.427203,53.253442,,http://www.wikidata.org/entity/Q823600,Chesterfield
http://www.wikidata.org/entity/Q48938,Dagenham & Redbridge F.C.,http://www.wikidata.org/entity/Q1121922,Victoria Road,Point(0.159867 51.5478),0.159867,51.5478,3696,http://www.wikidata.org/entity/Q84,London
http://www.wikidata.org/entity/Q48939,Exeter City F.C.,http://www.wikidata.org/entity/Q1856701,St James Park,Point(-3.52115 50.730713888),-3.52115,50.73071389,6699,http://www.wikidata.org/entity/Q134672,Exeter
http://www.wikidata.org/entity/Q48941,Fleetwood Town F.C.,http://www.wikidata.org/entity/Q619024,Highbury Stadium,Point(-3.024728 53.916508),-3.024728,53.916508,,http://www.wikidata.org/entity/Q1012507,Fleetwood
http://www.wikidata.org/entity/Q48943,Gillingham F.C.,http://www.wikidata.org/entity/Q619148,Priestfield Stadium,Point(0.560833333 51.384166666),0.560833333,51.38416667,2814,http://www.wikidata.org/entity/Q610238,Gillingham
http://www.wikidata.org/entity/Q48944,Morecambe F.C.,http://www.wikidata.org/entity/Q762987,Globe Arena,Point(-2.86716 54.0615),-2.86716,54.0615,,http://www.wikidata.org/entity/Q985279,Morecambe
http://www.wikidata.org/entity/Q48945,Northampton Town F.C.,http://www.wikidata.org/entity/Q619615,Sixfields Stadium,Point(-0.93345 52.235197),-0.93345,52.235197,,http://www.wikidata.org/entity/Q192240,Northampton
http://www.wikidata.org/entity/Q48946,Oxford United F.C.,http://www.wikidata.org/entity/Q1672134,Kassam Stadium,Point(-1.208067 51.716419),-1.208067,51.716419,988,http://www.wikidata.org/entity/Q34217,Oxford
http://www.wikidata.org/entity/Q48947,Plymouth Argyle F.C.,http://www.wikidata.org/entity/Q619350,Home Park,Point(-4.150833333 50.388055555),-4.150833333,50.38805556,,http://www.wikidata.org/entity/Q43382,Plymouth
http://www.wikidata.org/entity/Q48948,Port Vale F.C.,http://www.wikidata.org/entity/Q1724993,Vale Park,Point(-2.1925 53.049722),-2.1925,53.049722,1211,http://www.wikidata.org/entity/Q134902,Stoke-on-Trent
http://www.wikidata.org/entity/Q48949,Rochdale A.F.C.,http://www.wikidata.org/entity/Q619466,Spotland Stadium,Point(-2.18 53.620833),-2.18,53.620833,,http://www.wikidata.org/entity/Q474605,Rochdale
http://www.wikidata.org/entity/Q48950,Rotherham United F.C.,http://www.wikidata.org/entity/Q1983118,New York Stadium,Point(-1.362 53.4279),-1.362,53.4279,,http://www.wikidata.org/entity/Q217039,Rotherham
http://www.wikidata.org/entity/Q48951,Southend United F.C.,http://www.wikidata.org/entity/Q475446,Roots Hall,Point(0.701556 51.549),0.701556,51.549,,http://www.wikidata.org/entity/Q203995,Southend-on-Sea
http://www.wikidata.org/entity/Q48953,Wycombe Wanderers F.C.,http://www.wikidata.org/entity/Q351946,Adams Park,Point(-0.800277777 51.630555555),-0.800277777,51.63055556,,http://www.wikidata.org/entity/Q64116,High Wycombe
http://www.wikidata.org/entity/Q48954,York City F.C.,http://www.wikidata.org/entity/Q20876317,York Community Stadium,Point(-1.052777777 53.984722222),-1.052777777,53.98472222,,http://www.wikidata.org/entity/Q5815661,Huntington
http://www.wikidata.org/entity/Q49711,Maccabi Petah Tikva F.C.,http://www.wikidata.org/entity/Q1129090,HaMoshava Stadium,Point(34.865078 32.104197),34.865078,32.104197,,http://www.wikidata.org/entity/Q190828,Petah Tikva
http://www.wikidata.org/entity/Q50602,Manchester City F.C.,http://www.wikidata.org/entity/Q48159,City of Manchester Stadium,Point(-2.200277777 53.483055555),-2.200277777,53.48305556,281,http://www.wikidata.org/entity/Q18125,Manchester
http://www.wikidata.org/entity/Q51976,SV Werder Bremen,http://www.wikidata.org/entity/Q154475,Weserstadion,Point(8.8375 53.066389),8.8375,53.066389,86,http://www.wikidata.org/entity/Q24879,Bremen
http://www.wikidata.org/entity/Q52942,Lech Poznań,http://www.wikidata.org/entity/Q188699,Stadion Miejski,Point(16.858056 52.397222),16.858056,52.397222,238,http://www.wikidata.org/entity/Q268,Poznań
http://www.wikidata.org/entity/Q54988,FC Baku,http://www.wikidata.org/entity/Q1138958,Tofiq Bahramov Stadium,Point(49.852417 40.397333),49.852417,40.397333,,http://www.wikidata.org/entity/Q9248,Baku
http://www.wikidata.org/entity/Q58266,Ghaxaq F.C.,http://www.wikidata.org/entity/Q1354010,Ta' Qali National Stadium,Point(14.415372222 35.894863888),14.41537222,35.89486389,,,
http://www.wikidata.org/entity/Q59645,FC Ryukyu,http://www.wikidata.org/entity/Q7082016,Okinawa Athletic Stadium,Point(127.820993 26.308612),127.820993,26.308612,23569,http://www.wikidata.org/entity/Q328615,Okinawa
http://www.wikidata.org/entity/Q60214,Club Brugge KV,http://www.wikidata.org/entity/Q1070150,Jan Breydel Stadium,Point(3.181311 51.193269),3.181311,51.193269,,,
http://www.wikidata.org/entity/Q60495,Flamurtari Vlorë,http://www.wikidata.org/entity/Q60676,Flamurtari Stadium,Point(19.48898611 40.45592222),19.48898611,40.45592222,12460,http://www.wikidata.org/entity/Q159610,Vlorë
http://www.wikidata.org/entity/Q60695,Besa Kavajë,http://www.wikidata.org/entity/Q4896162,Besa Stadium,Point(19.553247 41.188558),19.553247,41.188558,,http://www.wikidata.org/entity/Q46702,Kavajë
http://www.wikidata.org/entity/Q60701,KF Laçi,http://www.wikidata.org/entity/Q6506220,Laçi Stadium,Point(19.711672 41.64248),19.711672,41.64248,22140,http://www.wikidata.org/entity/Q18768,Laç
http://www.wikidata.org/entity/Q60880,Qrendi F.C.,http://www.wikidata.org/entity/Q1354010,Ta' Qali National Stadium,Point(14.415372222 35.894863888),14.41537222,35.89486389,,http://www.wikidata.org/entity/Q282203,Qrendi
http://www.wikidata.org/entity/Q64884,Orange County SC,http://www.wikidata.org/entity/Q58215304,Championship Soccer Stadium,Point(-117.739335 33.67446),-117.739335,33.67446,,http://www.wikidata.org/entity/Q49219,Irvine
http://www.wikidata.org/entity/Q69505,Persiba Bantul,http://www.wikidata.org/entity/Q14476212,Sultan Agung Stadium,Point(110.380388888 -7.87525),110.3803889,-7.87525,,,
http://www.wikidata.org/entity/Q72521,Johor Darul Takzim F.C.,http://www.wikidata.org/entity/Q5929782,Tan Sri Dato Haji Hassan Yunos Stadium,Point(103.751372222 1.497575),103.7513722,1.497575,,http://www.wikidata.org/entity/Q231318,Johor Bahru
http://www.wikidata.org/entity/Q72521,Johor Darul Takzim F.C.,http://www.wikidata.org/entity/Q48727156,Sultan Ibrahim Stadium,Point(103.61925 1.481722222),103.61925,1.481722222,,http://www.wikidata.org/entity/Q231318,Johor Bahru
http://www.wikidata.org/entity/Q72521,Johor Darul Takzim F.C.,http://www.wikidata.org/entity/Q5929782,Tan Sri Dato Haji Hassan Yunos Stadium,Point(103.751372222 1.497575),103.7513722,1.497575,,http://www.wikidata.org/entity/Q114048996,JDT Headquarters
http://www.wikidata.org/entity/Q72521,Johor Darul Takzim F.C.,http://www.wikidata.org/entity/Q48727156,Sultan Ibrahim Stadium,Point(103.61925 1.481722222),103.61925,1.481722222,,http://www.wikidata.org/entity/Q114048996,JDT Headquarters
http://www.wikidata.org/entity/Q72844,Ettifaq FC,http://www.wikidata.org/entity/Q2650633,Prince Mohamed bin Fahd Stadium,Point(50.1141 26.4272),50.1141,26.4272,,http://www.wikidata.org/entity/Q160320,Dammam
http://www.wikidata.org/entity/Q73708,FK Kukësi,http://www.wikidata.org/entity/Q8069354,Zeqir Ymeri Stadium,Point(20.7003 42.1422),20.7003,42.1422,27116,http://www.wikidata.org/entity/Q210197,Kukës
http://www.wikidata.org/entity/Q73965,Al-Hilal SFC,http://www.wikidata.org/entity/Q763077,King Fahd International Stadium,Point(46.839236 24.788206),46.839236,24.788206,1114,http://www.wikidata.org/entity/Q3692,Riyadh
http://www.wikidata.org/entity/Q73971,Clube Náutico Capibaribe,http://www.wikidata.org/entity/Q48344,Recife,Point(-34.880833333 -8.053888888),-34.88083333,-8.053888888,2646,http://www.wikidata.org/entity/Q48344,Recife
http://www.wikidata.org/entity/Q73971,Clube Náutico Capibaribe,http://www.wikidata.org/entity/Q640421,Estádio dos Aflitos,Point(-34.896667 -8.040556),-34.896667,-8.040556,2646,http://www.wikidata.org/entity/Q48344,Recife
http://www.wikidata.org/entity/Q73996,KF Skënderbeu Korçë,http://www.wikidata.org/entity/Q1336599,Skënderbeu Stadium,Point(20.782778 40.625833),20.782778,40.625833,12469,http://www.wikidata.org/entity/Q116341,Korçë
http://www.wikidata.org/entity/Q74030,Football Bourg-en-Bresse Péronnas 01,http://www.wikidata.org/entity/Q3495731,Stade Marcel-Verchère,Point(5.237222 46.21),5.237222,46.21,2972,http://www.wikidata.org/entity/Q784274,Péronnas
http://www.wikidata.org/entity/Q75407,Al-Mina'a SC,http://www.wikidata.org/entity/Q764402,Al Mina'a Stadium,Point(47.778155 30.552356),47.778155,30.552356,,,
http://www.wikidata.org/entity/Q75684,S.C. Braga,http://www.wikidata.org/entity/Q849239,Estádio Municipal de Braga,Point(-8.4308 41.5624),-8.4308,41.5624,1075,http://www.wikidata.org/entity/Q83247,Braga
http://www.wikidata.org/entity/Q75729,Sporting CP,http://www.wikidata.org/entity/Q287359,Estádio José Alvalade,Point(-9.160783333 38.761194444),-9.160783333,38.76119444,336,http://www.wikidata.org/entity/Q597,Lisbon
http://www.wikidata.org/entity/Q75801,Mdina Knights F.C.,http://www.wikidata.org/entity/Q1354010,Ta' Qali National Stadium,Point(14.415372222 35.894863888),14.41537222,35.89486389,,,
http://www.wikidata.org/entity/Q75836,Luqa St. Andrew's F.C.,http://www.wikidata.org/entity/Q1354010,Ta' Qali National Stadium,Point(14.415372222 35.894863888),14.41537222,35.89486389,,,
http://www.wikidata.org/entity/Q79380,Zhejiang Professional F.C.,http://www.wikidata.org/entity/Q1302940,Yellow Dragon Sports Center,Point(120.129 30.2683),120.129,30.2683,,http://www.wikidata.org/entity/Q4970,Hangzhou
http://www.wikidata.org/entity/Q80351,Senglea Athletic F.C.,http://www.wikidata.org/entity/Q1354010,Ta' Qali National Stadium,Point(14.415372222 35.894863888),14.41537222,35.89486389,,http://www.wikidata.org/entity/Q846593,Senglea
http://www.wikidata.org/entity/Q80886,Club Atlético Tigre,http://www.wikidata.org/entity/Q1067384,Estadio José Dellagiovanna,Point(-58.542219 -34.449333),-58.542219,-34.449333,,http://www.wikidata.org/entity/Q2485287,"Victoria, Buenos Aires"
http://www.wikidata.org/entity/Q80899,Unión de Santa Fe,http://www.wikidata.org/entity/Q1369026,Estadio 15 de Abril,Point(-60.715867 -31.631853),-60.715867,-31.631853,,http://www.wikidata.org/entity/Q44244,Santa Fe
http://www.wikidata.org/entity/Q80921,Club Atlético San Martín de San Juan,http://www.wikidata.org/entity/Q5400254,Estadio Ingeniero Hilario Sánchez,Point(-68.530289 -31.519847),-68.530289,-31.519847,,http://www.wikidata.org/entity/Q44241,San Juan
http://www.wikidata.org/entity/Q80958,Botafogo F.R.,http://www.wikidata.org/entity/Q17489,Estádio Nilton Santos,Point(-43.292269 -22.893172),-43.292269,-22.893172,537,http://www.wikidata.org/entity/Q8678,Rio de Janeiro
http://www.wikidata.org/entity/Q81566,KS Vllaznia Shkodër,http://www.wikidata.org/entity/Q1870384,Loro Boriçi Stadium,Point(19.506558 42.070031),19.506558,42.070031,8671,http://www.wikidata.org/entity/Q131638,Shkodër
http://www.wikidata.org/entity/Q81635,KF Teuta Durrës,http://www.wikidata.org/entity/Q3300718,Niko Dovana Stadium,Point(19.44944444 41.32583333),19.44944444,41.32583333,3739,http://www.wikidata.org/entity/Q83285,Durrës
http://www.wikidata.org/entity/Q81635,KF Teuta Durrës,http://www.wikidata.org/entity/Q3300718,Niko Dovana Stadium,Point(19.449856 41.326081),19.449856,41.326081,3739,http://www.wikidata.org/entity/Q83285,Durrës
http://www.wikidata.org/entity/Q81888,AFC Ajax,http://www.wikidata.org/entity/Q207109,Johan Cruyff Arena,Point(4.941944444 52.314166666),4.941944444,52.31416667,610,http://www.wikidata.org/entity/Q727,Amsterdam
http://www.wikidata.org/entity/Q82429,C.S. Herediano,http://www.wikidata.org/entity/Q1656772,Estadio Eladio Rosabal Cordero,Point(-84.123065 9.99963),-84.123065,9.99963,,http://www.wikidata.org/entity/Q30616,Heredia
http://www.wikidata.org/entity/Q82948,Kuala Lumpur FA,http://www.wikidata.org/entity/Q567218,KLFA Stadium,Point(101.721372222 3.100536111),101.7213722,3.100536111,,,
http://www.wikidata.org/entity/Q83575,Persegres Gresik United,http://www.wikidata.org/entity/Q55064950,Gelora Joko Samudro Stadium,Point(112.65075 -7.185388888),112.65075,-7.185388888,,,
http://www.wikidata.org/entity/Q84036,La Horquetta Rangers F.C.,http://www.wikidata.org/entity/Q702811,Hasely Crawford Stadium,Point(-61.533033 10.661522),-61.533033,10.661522,,http://www.wikidata.org/entity/Q39178,Port of Spain
